Identifiant station;Nom de la Station;Nom de la ligne;Niveau de pollution aux particules;Niveau de pollution;Incertitude;Recommandation de surveillance;Action(s) QAI en cours;Durée des mesures;stop_lon;stop_lat;point_geo;pollution_air;niveau;niveau_pollution
IDFM:463152;Corentin Cariou;Métro 7;pollution faible;FAIBLE;Évaluation : modélisation reposant notamment sur la configuration de la station, le trafic et le matériel roulant;non;;;2.382291557164633;48.89467266005628;48.89467266005628, 2.382291557164633;pollution faible - incertitude forte;Pollution faible;pollution faible
IDFM:463165;Cour Saint-Emilion;Métro 14;pollution faible;FAIBLE;Évaluation : modélisation reposant notamment sur la configuration de la station, le trafic et le matériel roulant;non;;;2.386617850214058;48.83331930384343;48.833319303843425, 2.386617850214058;pollution faible - incertitude forte;Pollution faible;pollution faible
IDFM:463168;Daumesnil;Métro 8;pollution moyenne;MOYENNE;Évaluation : modélisation reposant notamment sur la configuration de la station, le trafic et le matériel roulant;oui;;;2.395573606140371;48.83967393140864;48.83967393140864, 2.395573606140371;pollution moyenne - incertitude forte;Pollution moyenne;pollution moyenne
IDFM:22200;Filles du Calvaire;Métro 8;pollution faible;FAIBLE;Évaluation : modélisation reposant notamment sur la configuration de la station, le trafic et le matériel roulant;non;;;2.366826859795412;48.86308830188695;48.86308830188695, 2.366826859795412;pollution faible - incertitude forte;Pollution faible;pollution faible
IDFM:22082;Franklin D. Roosevelt;Métro 1;pollution faible;FAIBLE;Évaluation : mesures permanentes;non;;mesures permanentes;2.309359666519628;48.8691648256349;48.8691648256349, 2.309359666519628;pollution faible - incertitude faible;Pollution faible;pollution faible
IDFM:463184;Gaîté;Métro 13;pollution faible;FAIBLE;Évaluation : modélisation reposant notamment sur la configuration de la station, le trafic et le matériel roulant;non;;;2.3223539967788067;48.83852608502253;48.83852608502253, 2.3223539967788067;pollution faible - incertitude forte;Pollution faible;pollution faible
IDFM:22173;Glacière;Métro 6;station aérienne;station aérienne;;non;;;2.3434974927179884;48.83117023524584;48.831170235245835, 2.3434974927179884;station aérienne;Station aérienne;station aérienne
IDFM:22197;Grands Boulevards;Métro 8;pollution moyenne;MOYENNE;Évaluation : modélisation reposant notamment sur la configuration de la station, le trafic et le matériel roulant;non;;;2.342839648636545;48.87146677844407;48.87146677844407, 2.342839648636545;pollution moyenne - incertitude forte;Pollution moyenne;pollution moyenne
IDFM:462952;Guy Môquet;Métro 13;pollution faible;FAIBLE;Évaluation : modélisation reposant notamment sur la configuration de la station, le trafic et le matériel roulant;non;;;2.327483258626126;48.8930014419616;48.8930014419616, 2.327483258626126;pollution faible - incertitude forte;Pollution faible;pollution faible
IDFM:22091;Hôtel de Ville;Métro 1;pollution faible;FAIBLE;Évaluation : modélisation reposant notamment sur la configuration de la station, le trafic et le matériel roulant;non;;;2.3520676701391;48.85735240518587;48.85735240518587, 2.3520676701391;pollution faible - incertitude forte;Pollution faible;pollution faible
IDFM:22185;Invalides;Métro 13;pollution faible;FAIBLE;Évaluation : modélisation reposant notamment sur la configuration de la station, le trafic et le matériel roulant;non;;;2.3146399951225347;48.86053445554123;48.86053445554123, 2.3146399951225347;pollution faible - incertitude forte;Pollution faible;pollution faible
IDFM:22118;Jaurès;Métro 2;station aérienne;station aérienne;;non;Action(s) d'amélioration de la qualité de l'air en cours;;2.370269867509251;48.88159683079925;48.88159683079925, 2.370269867509251;station aérienne;Station aérienne;station aérienne
IDFM:21995;Jourdain;Métro 11;pollution faible;FAIBLE;Évaluation : modélisation reposant notamment sur la configuration de la station, le trafic et le matériel roulant;non;;;2.389325378910096;48.875247348641416;48.875247348641416, 2.389325378910096;pollution faible - incertitude forte;Pollution faible;pollution faible
IDFM:22395;La Courneuve - 8 Mai 1945;Métro 7;pollution moyenne;MOYENNE;Évaluation : modélisation reposant notamment sur la configuration de la station, le trafic et le matériel roulant;non;;;2.4102214036405085;48.92024579662936;48.92024579662936, 2.4102214036405085;pollution moyenne - incertitude forte;Pollution moyenne;pollution moyenne
IDFM:22101;La Défense (Grande Arche);Métro 1;pollution faible;FAIBLE;Évaluation : modélisation reposant notamment sur la configuration de la station, le trafic et le matériel roulant;non;;;2.237988183098828;48.89181786646099;48.89181786646099, 2.2379881830988277;pollution faible - incertitude forte;Pollution faible;pollution faible
IDFM:490791;La Dhuys;Métro 11;pas de données;pas de données;Évaluation : impossible faute d’informations;non;;;2.465116181953647;48.8780111916913;48.8780111916913, 2.465116181953647;pas de données;Pas de données;pas de données
IDFM:463194;La Motte-Picquet - Grenelle;Métro 6;station aérienne;station aérienne;;non;;;2.298957096977008;48.84876544812232;48.848765448122315, 2.298957096977008;station aérienne;Station aérienne;station aérienne
IDFM:22146;Les Halles;Métro 4;pollution faible;FAIBLE;Évaluation : modélisation reposant notamment sur la configuration de la station, le trafic et le matériel roulant;non;;;2.34600573656331;48.86252665962869;48.86252665962869, 2.34600573656331;pollution faible - incertitude forte;Pollution faible;pollution faible
IDFM:463209;Liberté;Métro 8;pollution moyenne;MOYENNE;Évaluation : modélisation reposant notamment sur la configuration de la station, le trafic et le matériel roulant;non;;;2.406409459132366;48.82608032193611;48.82608032193611, 2.406409459132366;pollution moyenne - incertitude forte;Pollution moyenne;pollution moyenne
IDFM:22384;Louis Blanc;Métro 7;pollution moyenne;MOYENNE;Évaluation : modélisation reposant notamment sur la configuration de la station, le trafic et le matériel roulant;non;;;2.3643562491890786;48.88124182075271;48.88124182075271, 2.3643562491890786;pollution moyenne - incertitude forte;Pollution moyenne;pollution moyenne
IDFM:22034;Louise Michel;Métro 3;pollution moyenne;MOYENNE;Évaluation : modélisation reposant notamment sur la configuration de la station, le trafic et le matériel roulant;non;;;2.2882778490679767;48.88853900119613;48.88853900119613, 2.2882778490679767;pollution moyenne - incertitude forte;Pollution moyenne;pollution moyenne
IDFM:22187;Lourmel;Métro 8;pollution faible;FAIBLE;Évaluation : modélisation reposant notamment sur la configuration de la station, le trafic et le matériel roulant;non;;;2.2822419598550767;48.83866086365992;48.83866086365992, 2.2822419598550767;pollution faible - incertitude forte;Pollution faible;pollution faible
IDFM:21973;Mabillon;Métro 10;pollution faible;FAIBLE;Évaluation : modélisation reposant notamment sur la configuration de la station, le trafic et le matériel roulant;oui;;;2.335142819346476;48.85284373829949;48.85284373829949, 2.335142819346476;pollution faible - incertitude forte;Pollution faible;pollution faible
IDFM:463081;Madeleine;Métro 12;pollution faible;FAIBLE;Évaluation : modélisation reposant notamment sur la configuration de la station, le trafic et le matériel roulant;non;Action(s) d'amélioration de la qualité de l'air en cours;;2.325169929034193;48.87003294090397;48.87003294090397, 2.325169929034193;pollution faible - incertitude forte;Pollution faible;pollution faible
IDFM:21941;Mairie de Montreuil;Métro 9;pollution moyenne;MOYENNE;Évaluation : modélisation reposant notamment sur la configuration de la station, le trafic et le matériel roulant;non;Action(s) d'amélioration de la qualité de l'air en cours;;2.4418193772459085;48.8622744369706;48.8622744369706, 2.4418193772459085;pollution moyenne - incertitude forte;Pollution moyenne;pollution moyenne
IDFM:463224;Maison Blanche;Métro 7;pollution moyenne;MOYENNE;Évaluation : modélisation reposant notamment sur la configuration de la station, le trafic et le matériel roulant;non;;;2.358412946155939;48.82214950607496;48.82214950607496, 2.358412946155939;pollution moyenne - incertitude forte;Pollution moyenne;pollution moyenne
IDFM:463215;Maraîchers;Métro 9;pollution moyenne;MOYENNE;Évaluation : modélisation reposant notamment sur la configuration de la station, le trafic et le matériel roulant;non;Action(s) d'amélioration de la qualité de l'air en cours;;2.4060490065790447;48.85265013095636;48.85265013095636, 2.4060490065790447;pollution moyenne - incertitude forte;Pollution moyenne;pollution moyenne
IDFM:462914;Marcel Sembat;Métro 9;pollution moyenne;MOYENNE;Évaluation : modélisation reposant notamment sur la configuration de la station, le trafic et le matériel roulant;non;Action(s) d'amélioration de la qualité de l'air en cours;;2.243583048618053;48.83359298218974;48.83359298218974, 2.243583048618053;pollution moyenne - incertitude forte;Pollution moyenne;pollution moyenne
IDFM:22116;Ménilmontant;Métro 2;pollution moyenne;MOYENNE;Évaluation : modélisation reposant notamment sur la configuration de la station, le trafic et le matériel roulant;non;Action(s) d'amélioration de la qualité de l'air en cours;;2.38353966877949;48.866440166781686;48.866440166781686, 2.38353966877949;pollution moyenne - incertitude forte;Pollution moyenne;pollution moyenne
IDFM:21904;Michel-Ange - Molitor;Métro 10;pollution moyenne;MOYENNE;Évaluation : modélisation reposant notamment sur la configuration de la station, le trafic et le matériel roulant;non;;;2.2618218573220084;48.84515597018703;48.84515597018703, 2.2618218573220084;pollution moyenne - incertitude forte;Pollution moyenne;pollution moyenne
IDFM:462957;Miromesnil;Métro 9;pollution moyenne;MOYENNE;Évaluation : modélisation reposant notamment sur la configuration de la station, le trafic et le matériel roulant;non;Action(s) d'amélioration de la qualité de l'air en cours;;2.3146768238242688;48.87369210197914;48.87369210197914, 2.3146768238242688;pollution moyenne - incertitude forte;Pollution moyenne;pollution moyenne
IDFM:462955;Montparnasse Bienvenue;Métro 6;pollution moyenne;MOYENNE;Évaluation : modélisation reposant notamment sur la configuration de la station, le trafic et le matériel roulant;oui;;;2.3212187199903807;48.84213060781436;48.84213060781436, 2.3212187199903807;pollution moyenne - incertitude forte;Pollution moyenne;pollution moyenne
IDFM:22144;Mouton-Duvernet;Métro 4;pollution faible;FAIBLE;Évaluation : modélisation reposant notamment sur la configuration de la station, le trafic et le matériel roulant;non;;;2.32979034782274;48.831382009093616;48.831382009093616, 2.32979034782274;pollution faible - incertitude forte;Pollution faible;pollution faible
IDFM:22073;Nation;Métro 6;pollution moyenne;MOYENNE;Évaluation : modélisation reposant notamment sur la configuration de la station, le trafic et le matériel roulant;non;;;2.3958598043279085;48.84789550545761;48.84789550545761, 2.3958598043279085;pollution moyenne - incertitude forte;Pollution moyenne;pollution moyenne
IDFM:463062;Notre-Dame-de-Lorette;Métro 12;pollution moyenne;MOYENNE;Évaluation : modélisation reposant notamment sur la configuration de la station, le trafic et le matériel roulant;non;;;2.337900771823332;48.87604417483004;48.87604417483004, 2.3379007718233322;pollution moyenne - incertitude forte;Pollution moyenne;pollution moyenne
IDFM:463059;Oberkampf;Métro 5;pollution élevée;ELEVE;Évaluation : campagne de mesure ponctuelle;non;Action(s) d'amélioration de la qualité de l'air en cours;campagne de mesure ponctuelle;2.3686045625807752;48.86464456516527;48.86464456516527, 2.3686045625807752;pollution élevée - incertitude faible;Pollution élevée;pollution élevée
IDFM:21978;Odéon;Métro 10;pollution moyenne;MOYENNE;Évaluation : modélisation reposant notamment sur la configuration de la station, le trafic et le matériel roulant;non;;;2.340619126473996;48.8519477060765;48.8519477060765, 2.340619126473996;pollution moyenne - incertitude forte;Pollution moyenne;pollution moyenne
IDFM:463045;Olympiades;Métro 14;pollution moyenne;MOYENNE;Évaluation : modélisation reposant notamment sur la configuration de la station, le trafic et le matériel roulant;non;;;2.367034270941924;48.82694415504304;48.826944155043044, 2.367034270941924;pollution moyenne - incertitude forte;Pollution moyenne;pollution moyenne
IDFM:463228;Pereire;Métro 3;pollution moyenne;MOYENNE;Évaluation : modélisation reposant notamment sur la configuration de la station, le trafic et le matériel roulant;non;;;2.297701123838181;48.88492986463719;48.884929864637186, 2.297701123838181;pollution moyenne - incertitude forte;Pollution moyenne;pollution moyenne
IDFM:463098;Picpus;Métro 6;pollution moyenne;MOYENNE;Évaluation : modélisation reposant notamment sur la configuration de la station, le trafic et le matériel roulant;non;;;2.401274538822374;48.84510324750185;48.84510324750185, 2.4012745388223746;pollution moyenne - incertitude forte;Pollution moyenne;pollution moyenne
IDFM:22114;Pigalle;Métro 2;pollution élevée;ELEVE;Évaluation : modélisation reposant notamment sur la configuration de la station, le trafic et le matériel roulant;non;Action(s) d'amélioration de la qualité de l'air en cours;;2.338257976509587;48.88226954222623;48.882269542226226, 2.338257976509587;pollution élevée - incertitude forte;Pollution élevée;pollution élevée
IDFM:22129;Place de Clichy;Métro 13;pollution faible;FAIBLE;Évaluation : modélisation reposant notamment sur la configuration de la station, le trafic et le matériel roulant;non;;;2.327398345647013;48.88373789022764;48.883737890227636, 2.327398345647013;pollution faible - incertitude forte;Pollution faible;pollution faible
IDFM:22006;Place d'Italie;Métro 5;pollution moyenne;MOYENNE;Évaluation : modélisation reposant notamment sur la configuration de la station, le trafic et le matériel roulant;non;Action(s) d'amélioration de la qualité de l'air en cours;;2.35559694336975;48.83096622708413;48.83096622708413, 2.35559694336975;pollution moyenne - incertitude forte;Pollution moyenne;pollution moyenne
IDFM:463026;Place d'Italie;Métro 7;pollution moyenne;MOYENNE;Évaluation : modélisation reposant notamment sur la configuration de la station, le trafic et le matériel roulant;non;;;2.355330902236442;48.83154938471729;48.83154938471729, 2.355330902236442;pollution moyenne - incertitude forte;Pollution moyenne;pollution moyenne
IDFM:22099;Pont de Neuilly;Métro 1;pollution moyenne;MOYENNE;Évaluation : modélisation reposant notamment sur la configuration de la station, le trafic et le matériel roulant;oui;;;2.258495429369125;48.88548938897471;48.885489388974705, 2.2584954293691255;pollution moyenne - incertitude forte;Pollution moyenne;pollution moyenne
IDFM:22111;Porte Dauphine;Métro 2;pollution moyenne;MOYENNE;Évaluation : modélisation reposant notamment sur la configuration de la station, le trafic et le matériel roulant;non;Action(s) d'amélioration de la qualité de l'air en cours;;2.277632717545272;48.87139679524832;48.871396795248316, 2.2776327175452717;pollution moyenne - incertitude forte;Pollution moyenne;pollution moyenne
IDFM:463263;Porte des Lilas;Métro 11;pollution faible;FAIBLE;Évaluation : modélisation reposant notamment sur la configuration de la station, le trafic et le matériel roulant;oui;;;2.4065226763982275;48.87723143067265;48.87723143067265, 2.4065226763982275;pollution faible - incertitude forte;Pollution faible;pollution faible
IDFM:22375;Pyramides;Métro 7;pollution faible;FAIBLE;Évaluation : modélisation reposant notamment sur la configuration de la station, le trafic et le matériel roulant;non;;;2.3344175359665558;48.86588028991413;48.865880289914124, 2.3344175359665553;pollution faible - incertitude forte;Pollution faible;pollution faible
IDFM:22024;Quatre Septembre;Métro 3;pollution moyenne;MOYENNE;Évaluation : modélisation reposant notamment sur la configuration de la station, le trafic et le matériel roulant;non;;;2.3362786423248583;48.86959592111917;48.86959592111917, 2.3362786423248583;pollution moyenne - incertitude forte;Pollution moyenne;pollution moyenne
IDFM:22131;Raspail;Métro 4;pollution faible;FAIBLE;Évaluation : modélisation reposant notamment sur la configuration de la station, le trafic et le matériel roulant;non;;;2.330466993719873;48.83915635952557;48.83915635952557, 2.330466993719873;pollution faible - incertitude forte;Pollution faible;pollution faible
IDFM:463292;Raspail;Métro 6;pollution moyenne;MOYENNE;Évaluation : modélisation reposant notamment sur la configuration de la station, le trafic et le matériel roulant;oui;;;2.3304144712354797;48.8390661288004;48.8390661288004, 2.3304144712354793;pollution moyenne - incertitude forte;Pollution moyenne;pollution moyenne
IDFM:463072;Réaumur - Sébastopol;Métro 4;pollution faible;FAIBLE;Évaluation : modélisation reposant notamment sur la configuration de la station, le trafic et le matériel roulant;non;;;2.352381731140252;48.866077771215046;48.866077771215046, 2.352381731140252;pollution faible - incertitude forte;Pollution faible;pollution faible
IDFM:462968;Rennes;Métro 12;pollution moyenne;MOYENNE;Évaluation : modélisation reposant notamment sur la configuration de la station, le trafic et le matériel roulant;non;;;2.32802068556793;48.84819024311401;48.84819024311401, 2.32802068556793;pollution moyenne - incertitude forte;Pollution moyenne;pollution moyenne
IDFM:462963;République;Métro 9;pollution moyenne;MOYENNE;Évaluation : modélisation reposant notamment sur la configuration de la station, le trafic et le matériel roulant;non;Action(s) d'amélioration de la qualité de l'air en cours;;2.3633023407804536;48.86751235781114;48.86751235781114, 2.3633023407804536;pollution moyenne - incertitude forte;Pollution moyenne;pollution moyenne
IDFM:463294;Reuilly - Diderot;Métro 1;pollution faible;FAIBLE;Évaluation : modélisation reposant notamment sur la configuration de la station, le trafic et le matériel roulant;non;;;2.3858367760086865;48.84734982784612;48.84734982784612, 2.3858367760086865;pollution faible - incertitude forte;Pollution faible;pollution faible
IDFM:22098;Reuilly - Diderot;Métro 8;pollution moyenne;MOYENNE;Évaluation : modélisation reposant notamment sur la configuration de la station, le trafic et le matériel roulant;non;;;2.387201070409392;48.84721292669797;48.84721292669797, 2.3872010704093922;pollution moyenne - incertitude forte;Pollution moyenne;pollution moyenne
IDFM:490793;Rosny-Bois-Perrier;Métro 11;pas de données;pas de données;Évaluation : impossible faute d’informations;non;;;2.480609800808591;48.88302567942574;48.88302567942574, 2.480609800808591;pas de données;Pas de données;pas de données
IDFM:22025;Rue Saint-Maur;Métro 3;pollution moyenne;MOYENNE;Évaluation : modélisation reposant notamment sur la configuration de la station, le trafic et le matériel roulant;non;;;2.380486332251813;48.86413108020325;48.86413108020325, 2.380486332251813;pollution moyenne - incertitude forte;Pollution moyenne;pollution moyenne
IDFM:462971;Saint-Lazare;Métro 3;pollution moyenne;MOYENNE;Évaluation : modélisation reposant notamment sur la configuration de la station, le trafic et le matériel roulant;non;;;2.3244924701707954;48.87496650103443;48.87496650103443, 2.3244924701707954;pollution moyenne - incertitude forte;Pollution moyenne;pollution moyenne
IDFM:463097;Saint-Marcel;Métro 5;pollution moyenne;MOYENNE;Évaluation : modélisation reposant notamment sur la configuration de la station, le trafic et le matériel roulant;non;Action(s) d'amélioration de la qualité de l'air en cours;;2.3608176665940044;48.83847698406796;48.83847698406796, 2.3608176665940044;pollution moyenne - incertitude forte;Pollution moyenne;pollution moyenne
IDFM:480341;Saint-Ouen;Métro 14;pollution moyenne;MOYENNE;Évaluation : modélisation reposant notamment sur la configuration de la station, le trafic et le matériel roulant;non;;;2.3227559546697414;48.90516956991565;48.90516956991565, 2.3227559546697414;pollution moyenne - incertitude forte;Pollution moyenne;pollution moyenne
IDFM:22164;Trocadéro;Métro 6;pollution moyenne;MOYENNE;Évaluation : modélisation reposant notamment sur la configuration de la station, le trafic et le matériel roulant;non;;;2.287625377853519;48.86346147371448;48.86346147371448, 2.287625377853519;pollution moyenne - incertitude forte;Pollution moyenne;pollution moyenne
IDFM:463041;Tuileries;Métro 1;pollution faible;FAIBLE;Évaluation : modélisation reposant notamment sur la configuration de la station, le trafic et le matériel roulant;non;;;2.3296780947116416;48.864477839314645;48.864477839314645, 2.3296780947116416;pollution faible - incertitude forte;Pollution faible;pollution faible
IDFM:462988;Villiers;Métro 2;pollution moyenne;MOYENNE;Évaluation : modélisation reposant notamment sur la configuration de la station, le trafic et le matériel roulant;non;Action(s) d'amélioration de la qualité de l'air en cours;;2.31576144923934;48.88121227337839;48.88121227337839, 2.3157614492393397;pollution moyenne - incertitude forte;Pollution moyenne;pollution moyenne
IDFM:463070;Wagram;Métro 3;pollution moyenne;MOYENNE;Évaluation : modélisation reposant notamment sur la configuration de la station, le trafic et le matériel roulant;non;;;2.304673087584434;48.8838463907272;48.8838463907272, 2.304673087584434;pollution moyenne - incertitude forte;Pollution moyenne;pollution moyenne
IDFM:463118;Alésia;Métro 4;pollution faible;FAIBLE;Évaluation : modélisation reposant notamment sur la configuration de la station, le trafic et le matériel roulant;non;;;2.3271926250651647;48.82815215770352;48.828152157703514, 2.3271926250651647;pollution faible - incertitude forte;Pollution faible;pollution faible
IDFM:483314;Bagneux - Lucie Aubrac;Métro 4;pollution faible;FAIBLE;Évaluation : modélisation reposant notamment sur la configuration de la station, le trafic et le matériel roulant;non;;;2.317458362049886;48.80354822259104;48.80354822259104, 2.317458362049886;pollution faible - incertitude forte;Pollution faible;pollution faible
IDFM:463051;Balard;Métro 8;pollution moyenne;MOYENNE;Évaluation : modélisation reposant notamment sur la configuration de la station, le trafic et le matériel roulant;non;;;2.2783626618092008;48.83666789483108;48.83666789483108, 2.2783626618092008;pollution moyenne - incertitude forte;Pollution moyenne;pollution moyenne
IDFM:22097;Bastille;Métro 8;pollution moyenne;MOYENNE;Évaluation : modélisation reposant notamment sur la configuration de la station, le trafic et le matériel roulant;non;;;2.3695064282002;48.853425461693256;48.853425461693256, 2.3695064282002;pollution moyenne - incertitude forte;Pollution moyenne;pollution moyenne
IDFM:22128;Belleville;Métro 2;pollution élevée;ELEVE;Évaluation : campagne de mesure ponctuelle;oui;Action(s) d'amélioration de la qualité de l'air en cours;campagne de mesure ponctuelle;2.3768306915222848;48.87231407736167;48.872314077361665, 2.3768306915222848;pollution élevée - incertitude faible;Pollution élevée;pollution élevée
IDFM:463129;Bercy;Métro 14;pollution faible;FAIBLE;Évaluation : campagne de mesure ponctuelle;non;;campagne de mesure ponctuelle;2.3790620152277238;48.84010199803391;48.84010199803391, 2.3790620152277233;pollution faible - incertitude faible;Pollution faible;pollution faible
IDFM:22008;Bréguet-Sabin;Métro 5;pollution moyenne;MOYENNE;Évaluation : modélisation reposant notamment sur la configuration de la station, le trafic et le matériel roulant;non;Action(s) d'amélioration de la qualité de l'air en cours;;2.370194668589752;48.85624405468632;48.85624405468632, 2.3701946685897517;pollution moyenne - incertitude forte;Pollution moyenne;pollution moyenne
IDFM:24683;Buttes Chaumont;Métro 7B;pollution moyenne;MOYENNE;Évaluation : modélisation reposant notamment sur la configuration de la station, le trafic et le matériel roulant;non;;;2.381569842088008;48.87849908839857;48.87849908839857, 2.381569842088008;pollution moyenne - incertitude forte;Pollution moyenne;pollution moyenne
IDFM:463039;Buzenval;Métro 9;pollution moyenne;MOYENNE;Évaluation : modélisation reposant notamment sur la configuration de la station, le trafic et le matériel roulant;non;Action(s) d'amélioration de la qualité de l'air en cours;;2.401170769368413;48.85176243983227;48.85176243983227, 2.401170769368413;pollution moyenne - incertitude forte;Pollution moyenne;pollution moyenne
IDFM:22009;Campo-Formio;Métro 5;pollution moyenne;MOYENNE;Évaluation : modélisation reposant notamment sur la configuration de la station, le trafic et le matériel roulant;oui;Action(s) d'amélioration de la qualité de l'air en cours;;2.358468834639247;48.83559543123327;48.835595431233266, 2.358468834639247;pollution moyenne - incertitude forte;Pollution moyenne;pollution moyenne
IDFM:21934;Charonne;Métro 9;pollution moyenne;MOYENNE;Évaluation : modélisation reposant notamment sur la configuration de la station, le trafic et le matériel roulant;non;Action(s) d'amélioration de la qualité de l'air en cours;;2.3848878986690423;48.85500743705073;48.85500743705073, 2.3848878986690423;pollution moyenne - incertitude forte;Pollution moyenne;pollution moyenne
IDFM:462979;Château d'Eau;Métro 4;pollution faible;FAIBLE;Évaluation : modélisation reposant notamment sur la configuration de la station, le trafic et le matériel roulant;non;;;2.355901449780536;48.87247308911766;48.87247308911766, 2.3559014497805357;pollution faible - incertitude forte;Pollution faible;pollution faible
IDFM:463159;Châtelet;Métro 14;pollution moyenne;MOYENNE;Évaluation : modélisation reposant notamment sur la configuration de la station, le trafic et le matériel roulant;non;;;2.346411849769497;48.85955653272677;48.859556532726764, 2.346411849769497;pollution moyenne - incertitude forte;Pollution moyenne;pollution moyenne
IDFM:22364;Châtelet;Métro 7;pollution moyenne;MOYENNE;Évaluation : modélisation reposant notamment sur la configuration de la station, le trafic et le matériel roulant;non;;;2.3481609912345776;48.85695346078533;48.856953460785334, 2.3481609912345776;pollution moyenne - incertitude forte;Pollution moyenne;pollution moyenne
IDFM:22237;Châtillon-Montrouge;Métro 13;station aérienne;station aérienne;;non;;;2.301717705004608;48.81075140670139;48.81075140670139, 2.301717705004608;station aérienne;Station aérienne;station aérienne
IDFM:463144;Chaussée d'Antin - La Fayette;Métro 9;pollution moyenne;MOYENNE;Évaluation : modélisation reposant notamment sur la configuration de la station, le trafic et le matériel roulant;non;Action(s) d'amélioration de la qualité de l'air en cours;;2.333970457594147;48.87280723715393;48.87280723715393, 2.333970457594147;pollution moyenne - incertitude forte;Pollution moyenne;pollution moyenne
IDFM:22150;Cité;Métro 4;pollution moyenne;MOYENNE;Évaluation : modélisation reposant notamment sur la configuration de la station, le trafic et le matériel roulant;non;;;2.3472322349319112;48.85493384910671;48.85493384910671, 2.3472322349319112;pollution moyenne - incertitude forte;Pollution moyenne;pollution moyenne
IDFM:462949;Convention;Métro 12;pollution moyenne;MOYENNE;Évaluation : modélisation reposant notamment sur la configuration de la station, le trafic et le matériel roulant;non;;;2.2963913864809173;48.83713505380496;48.83713505380496, 2.2963913864809173;pollution moyenne - incertitude forte;Pollution moyenne;pollution moyenne
IDFM:463155;Crimée;Métro 7;pollution moyenne;MOYENNE;Évaluation : modélisation reposant notamment sur la configuration de la station, le trafic et le matériel roulant;non;;;2.3770380600019925;48.890814345621656;48.890814345621656, 2.3770380600019925;pollution moyenne - incertitude forte;Pollution moyenne;pollution moyenne
IDFM:463169;Daumesnil;Métro 6;pollution moyenne;MOYENNE;Évaluation : modélisation reposant notamment sur la configuration de la station, le trafic et le matériel roulant;non;;;2.396146067915452;48.839537421644565;48.839537421644565, 2.3961460679154514;pollution moyenne - incertitude forte;Pollution moyenne;pollution moyenne
IDFM:463075;Dugommier;Métro 6;pollution moyenne;MOYENNE;Évaluation : modélisation reposant notamment sur la configuration de la station, le trafic et le matériel roulant;non;;;2.3895997700798097;48.83903652832887;48.83903652832887, 2.3895997700798097;pollution moyenne - incertitude forte;Pollution moyenne;pollution moyenne
IDFM:22171;Dupleix;Métro 6;station aérienne;station aérienne;;non;;;2.293663726731039;48.8504116258067;48.8504116258067, 2.293663726731039;station aérienne;Station aérienne;station aérienne
IDFM:21931;Franklin D. Roosevelt;Métro 9;pollution moyenne;MOYENNE;Évaluation : modélisation reposant notamment sur la configuration de la station, le trafic et le matériel roulant;non;Action(s) d'amélioration de la qualité de l'air en cours;;2.309488192337113;48.86872488799857;48.86872488799857, 2.309488192337113;pollution moyenne - incertitude forte;Pollution moyenne;pollution moyenne
IDFM:463082;Front Populaire;Métro 12;pollution moyenne;MOYENNE;Évaluation : modélisation reposant notamment sur la configuration de la station, le trafic et le matériel roulant;non;;;2.365792023989413;48.90666420278779;48.90666420278779, 2.3657920239894126;pollution moyenne - incertitude forte;Pollution moyenne;pollution moyenne
IDFM:462997;Gambetta;Métro 3B;pollution moyenne;MOYENNE;Évaluation : modélisation reposant notamment sur la configuration de la station, le trafic et le matériel roulant;non;;;2.398537305704572;48.865032564464;48.865032564464, 2.398537305704572;pollution moyenne - incertitude forte;Pollution moyenne;pollution moyenne
IDFM:21981;Gare d'Austerlitz;Métro 5;station aérienne;station aérienne;;non;Action(s) d'amélioration de la qualité de l'air en cours;;2.3656078807625422;48.84229779662816;48.84229779662816, 2.3656078807625422;station aérienne;Station aérienne;station aérienne
IDFM:22013;Gare de l'Est;Métro 5;pollution moyenne;MOYENNE;Évaluation : modélisation reposant notamment sur la configuration de la station, le trafic et le matériel roulant;non;Action(s) d'amélioration de la qualité de l'air en cours;;2.35806459441865;48.87616299446643;48.87616299446643, 2.35806459441865;pollution moyenne - incertitude forte;Pollution moyenne;pollution moyenne
IDFM:463197;Gare de Lyon;Métro 1;pollution moyenne;MOYENNE;Évaluation : modélisation reposant notamment sur la configuration de la station, le trafic et le matériel roulant;non;;;2.373125016776689;48.84575948671397;48.84575948671397, 2.373125016776689;pollution moyenne - incertitude forte;Pollution moyenne;pollution moyenne
IDFM:22244;Garibaldi;Métro 13;pollution faible;FAIBLE;Évaluation : modélisation reposant notamment sur la configuration de la station, le trafic et le matériel roulant;non;;;2.331962553647662;48.906372391923206;48.906372391923206, 2.331962553647662;pollution faible - incertitude forte;Pollution faible;pollution faible
IDFM:21927;Iéna;Métro 9;pollution élevée;ELEVE;Évaluation : modélisation reposant notamment sur la configuration de la station, le trafic et le matériel roulant;non;Action(s) d'amélioration de la qualité de l'air en cours;;2.293906396859107;48.86468583928868;48.864685839288676, 2.293906396859107;pollution élevée - incertitude forte;Pollution élevée;pollution élevée
IDFM:463065;Jules Joffrin;Métro 12;pollution faible;FAIBLE;Évaluation : modélisation reposant notamment sur la configuration de la station, le trafic et le matériel roulant;oui;;;2.3443200293804827;48.892492268201934;48.892492268201934, 2.3443200293804827;pollution faible - incertitude forte;Pollution faible;pollution faible
